Company,Model,Strategy,Cost,Annualized Return,Sharpe,Sortino,Calmar,Max Drawdown (%),Turnover,Hit Rate (%),Final Equity,Factor Status,Factor Frequency,CAPM alpha,CAPM alpha p-value,FF3 alpha,FF3 alpha p-value,FF5 alpha,FF5 alpha p-value
Ganfeng Lithium,Dynamic Selected,Directional (no uncertainty),0.0025,-0.1843291071248,-0.26996341025900156,-0.3824656434965216,-0.2624325449100132,-70.23866159130739,0.448,39.06666666666666,0.5453203202065476,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,-0.22282905747059317,0.29931626976147196,-0.06593539708606576,0.7834919290446679,-0.08659677008746403,0.6655589638815116
Ganfeng Lithium,Dynamic Selected,Uncertainty-adjusted,0.005,-0.12218156089318322,-0.8982447157234553,-1.1823572508393867,-0.34500415623981096,-35.41451854517814,0.08533333333333333,3.5999999999999996,0.6785183617479723,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,-0.15530189044964005,0.08016419057753658,-0.09616314491057798,0.11386306046436472,-0.08088787999780728,0.2594668148673459
Ganfeng Lithium,Dynamic Selected,Directional (no uncertainty),0.005,-0.3865555018065079,-0.9259214664708858,-1.270290370398035,-0.4571907238922028,-84.5501628982417,0.448,39.06666666666666,0.23354942203922832,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,-0.4897803984416975,0.017198825863655547,-0.33796553220907766,0.15907741528632002,-0.3674610481874105,0.05651983965433251
Ganfeng Lithium,Elastic Net,Uncertainty-adjusted,0.0,0.11833089074586312,0.6366311633376752,0.9364242918573923,0.8553614865745,-13.834021358589283,0.15333333333333332,7.733333333333333,1.394936786714346,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,0.12383326690118658,0.07731308086577823,0.137576803924572,0.028995646798834398,0.15639497200986613,0.008521411072741583
Ganfeng Lithium,Elastic Net,Directional (no uncertainty),0.0,0.17685168207106083,0.584484718123862,0.8262768220232003,0.36955754532368296,-47.85497801598461,0.5586666666666666,48.93333333333334,1.6236086128057805,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,0.335704236576713,0.18042371831307547,0.5654695692780076,0.030091757467895268,0.6050032139470445,0.038846700686377245
Ganfeng Lithium,Elastic Net,Uncertainty-adjusted,0.001,0.07586483413513467,0.4524768634693091,0.6564099379063563,0.48915853530882,-15.509252861598133,0.15333333333333332,7.733333333333333,1.2431312988304344,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,0.08280525079345369,0.19976886856306686,0.10059744454997008,0.09240728302357468,0.11923841959742695,0.031839596750154804
Ganfeng Lithium,Elastic Net,Directional (no uncertainty),0.001,0.022319829152421367,0.2799570923616688,0.3906780609231764,0.043149693599805694,-51.726506703449395,0.5586666666666666,48.93333333333334,1.0679037139056609,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,0.1842528084240413,0.44430194896185704,0.4049850790947057,0.10527604384275273,0.443713824158738,0.1141062499841456
Ganfeng Lithium,Elastic Net,Uncertainty-adjusted,0.0025,0.015096074047708852,0.17692206478917394,0.25134826875554145,0.07743501653778162,-19.49515183527244,0.15333333333333332,7.733333333333333,1.0456022575348396,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,0.021725607136543434,0.7139597337771071,0.04550972782300489,0.42142503122886976,0.06388589342334228,0.21383865769676424
Ganfeng Lithium,Elastic Net,Directional (no uncertainty),0.0025,-0.17271598485754736,-0.17658465248826244,-0.24165900971658918,-0.2992040801683294,-57.72514357437204,0.5586666666666666,48.93333333333334,0.5687540507296885,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,-0.03942664652995744,0.8621754096188982,0.16808796544738297,0.47429040000704814,0.20561344663385397,0.43564549090340665
Ganfeng Lithium,Elastic Net,Uncertainty-adjusted,0.005,-0.07883338740233192,-0.2772426005091774,-0.38040614719659543,-0.24299916369873767,-32.44183486164872,0.15333333333333332,7.733333333333333,0.7831837301590734,Evaluated from emerging_monthly_ff5.csv (monthly),monthly,-0.07885533075829868,0.18748364342888735,-0.04529758091479104,0.42053906225226223,-0.027360304428911665,0.582682223472224
