Date,Close,High,Low
2022-11-30,30.89,30.89,30.89
2022-12-01,31.648,31.648,31.648
2022-12-02,31.066,31.066,31.066
2022-12-05,31.344,31.344,31.344
2022-12-06,31.158,31.158,31.158
2022-12-07,31.32,31.32,31.32
2022-12-08,31.288,31.288,31.288
2022-12-09,32.263,32.263,32.263
2022-12-12,31.56,31.56,31.56
2022-12-13,31.579,31.579,31.579
2022-12-14,31.783,31.783,31.783
2022-12-15,30.784,30.784,30.784
2022-12-16,30.526,30.526,30.526
2022-12-19,30.809,30.809,30.809
2022-12-20,30.22,30.22,30.22
2022-12-21,31.069,31.069,31.069
2022-12-22,30.83,30.83,30.83
2022-12-23,31.006,31.006,31.006
2022-12-28,31.343,31.343,31.343
2022-12-29,31.036,31.036,31.036
2022-12-30,31.088,31.088,31.088
2023-01-03,30.521,30.521,30.521
2023-01-04,31.455,31.455,31.455
2023-01-05,31.079,31.079,31.079
2023-01-06,32.663,32.663,32.663
2023-01-09,33.173,33.173,33.173
2023-01-10,32.92,32.92,32.92
2023-01-11,33.467,33.467,33.467
2023-01-12,34.428,34.428,34.428
2023-01-13,34.629,34.629,34.629
2023-01-16,34.554,34.554,34.554
2023-01-17,34.334,34.334,34.334
2023-01-18,34.066,34.066,34.066
2023-01-19,34.324,34.324,34.324
2023-01-20,34.795,34.795,34.795
2023-01-23,34.718,34.718,34.718
2023-01-24,35.031,35.031,35.031
2023-01-25,34.97,34.97,34.97
2023-01-26,34.97,34.97,34.97
2023-01-27,35.188,35.188,35.188
2023-01-30,34.751,34.751,34.751
2023-01-31,34.833,34.833,34.833
2023-02-01,35.354,35.354,35.354
2023-02-02,34.566,34.566,34.566
2023-02-03,33.149,33.149,33.149
2023-02-06,33.166,33.166,33.166
2023-02-07,33.405,33.405,33.405
2023-02-08,33.304,33.304,33.304
2023-02-09,33.371,33.371,33.371
2023-02-10,33.197,33.197,33.197
2023-02-13,33.341,33.341,33.341
2023-02-14,33.332,33.332,33.332
2023-02-15,33.093,33.093,33.093
2023-02-16,33.087,33.087,33.087
2023-02-17,33.019,33.019,33.019
2023-02-20,33.462,33.462,33.462
2023-02-21,33.095,33.095,33.095
2023-02-22,32.886,32.886,32.886
2023-02-23,31.782,31.782,31.782
2023-02-24,30.895,30.895,30.895
2023-02-27,30.0,30.0,30.0
2023-02-28,30.411,30.411,30.411
2023-03-01,31.249,31.249,31.249
2023-03-02,32.333,32.333,32.333
2023-03-03,32.703,32.703,32.703
2023-03-06,32.552,32.552,32.552
2023-03-07,31.548,31.548,31.548
2023-03-08,31.369,31.369,31.369
2023-03-09,30.703,30.703,30.703
2023-03-10,29.603,29.603,29.603
2023-03-13,30.541,30.541,30.541
2023-03-14,30.076,30.076,30.076
2023-03-15,30.138,30.138,30.138
2023-03-16,28.872,28.872,28.872
2023-03-17,29.05,29.05,29.05
2023-03-20,28.861,28.861,28.861
2023-03-21,29.026,29.026,29.026
2023-03-22,29.294,29.294,29.294
2023-03-23,29.078,29.078,29.078
