Target,Model,Scheme,Transaction Cost,Cumulative Return (%),Average Daily Return (%),Maximum Drawdown (%),Sharpe Ratio,Number of Transactions,Hit Rate (%)
lithium_hydroxide,MLP,Scheme 2',0.001,108.99628008424061,0.7948436673362813,-10.548977395048434,2.7303662880420823,5,36.19047619047619
lithium_hydroxide,Proposed Adaptive Decomposition-Routing Ensemble,Scheme 1,0.0,246.4123862678555,1.2760127190179158,-4.15412015805717,4.481020746587149,32,44.761904761904766
lithium_hydroxide,Proposed Adaptive Decomposition-Routing Ensemble,Scheme 1',0.0,189.27053050516713,1.1001542220637448,-1.8272425249169433,3.9045727632319043,37,23.809523809523807
lithium_hydroxide,Proposed Adaptive Decomposition-Routing Ensemble,Scheme 2,0.001,225.5796156183008,1.216012719017916,-4.349239205676214,4.275454553091953,32,44.761904761904766
lithium_hydroxide,Proposed Adaptive Decomposition-Routing Ensemble,Scheme 2',0.001,177.55943642996817,1.0601542220637448,-2.0253152823920497,3.7674275445757117,37,23.809523809523807
lithium_hydroxide,RF,Scheme 1,0.0,111.84614607838333,0.8081515830419945,-10.548977395048428,2.7720258200251386,6,36.19047619047619
lithium_hydroxide,RF,Scheme 1',0.0,91.5852866840147,0.7067200120534374,-10.548977395048437,2.4841281166246585,14,23.809523809523807
lithium_hydroxide,RF,Scheme 2,0.001,109.5726600048942,0.7976753925658041,-10.548977395048428,2.737758770558401,6,36.19047619047619
lithium_hydroxide,RF,Scheme 2',0.001,88.74929102620843,0.6924342977677231,-10.548977395048421,2.4337342156303197,14,23.809523809523807
lithium_hydroxide,Random Walk,Scheme 1,0.0,0.0,0.0,0.0,0.0,0,0.0
lithium_hydroxide,Random Walk,Scheme 1',0.0,0.0,0.0,0.0,0.0,0,0.0
lithium_hydroxide,Random Walk,Scheme 2,0.001,0.0,0.0,0.0,0.0,0,0.0
lithium_hydroxide,Random Walk,Scheme 2',0.001,0.0,0.0,0.0,0.0,0,0.0
lithium_hydroxide,SVR,Scheme 1,0.0,106.77083333333334,0.7850593690015629,-10.548977395048437,2.6904857121466974,1,37.142857142857146
lithium_hydroxide,SVR,Scheme 1',0.0,115.408965476295,0.8131125962636898,-6.392251172554911,2.94513828837928,22,25.71428571428571
lithium_hydroxide,SVR,Scheme 2,0.001,106.56406249999995,0.7841069880491819,-10.548977395048432,2.6871212955652255,1,37.142857142857146
lithium_hydroxide,SVR,Scheme 2',0.001,110.73766444811093,0.792160215311309,-6.579373062460958,2.8679076136229575,22,25.71428571428571
lithium_hydroxide,VMD-ARIMA,Scheme 1,0.0,-62.03339519395898,-0.7850593690015629,-64.12698607766404,-2.6904857121466974,1,23.809523809523807
lithium_hydroxide,VMD-ARIMA,Scheme 1',0.0,-61.34820630951553,-0.7681703840362665,-63.84559168327157,-2.6327679290757784,5,22.857142857142858
lithium_hydroxide,VMD-ARIMA,Scheme 2,0.001,-62.071361798765025,-0.7860117499539437,-64.12698607766404,-2.693838425867225,1,23.809523809523807
lithium_hydroxide,VMD-ARIMA,Scheme 2',0.001,-61.54053599604165,-0.7729322887981713,-63.990030121795726,-2.649686782680054,5,22.857142857142858
lithium_hydroxide,VMD-LSTM,Scheme 1,0.0,-62.03339519395898,-0.7850593690015629,-64.12698607766404,-2.6904857121466974,1,23.809523809523807
lithium_hydroxide,VMD-LSTM,Scheme 1',0.0,-59.99977168145908,-0.7359319904231829,-62.49959805778664,-2.5243725440656055,3,21.904761904761905
lithium_hydroxide,VMD-LSTM,Scheme 2,0.001,-62.071361798765025,-0.7860117499539437,-64.12698607766404,-2.693838425867225,1,23.809523809523807
lithium_hydroxide,VMD-LSTM,Scheme 2',0.001,-60.11913653745741,-0.7387891332803259,-62.57456136126913,-2.5345566717076573,3,21.904761904761905
