Company,Partition,Origin Date,Model Fit Origin Date,Date,Origin Price,Actual,Model,Forecast,Interval Width,Lower,Upper,Predicted Return,Threshold
Glencore,calibration,2025-01-16,2025-01-14,2025-01-17,4.53,4.62,Random Walk,4.53,0.17999999999999972,4.3500000000000005,4.71,0.0,0.0
Glencore,calibration,2025-01-16,2025-01-14,2025-01-17,4.53,4.62,ARIMA,4.529342687190417,0.18168769246874383,4.347654994721673,4.711030379659161,-0.00014510216547086814,0.1
Glencore,calibration,2025-01-16,2025-01-14,2025-01-17,4.53,4.62,Paper-Style Causal VMD-ARIMA/LSTM,4.507170757015355,0.34315504852983647,4.164015708485518,4.850325805545191,-0.005039567987780464,0.25
Glencore,calibration,2025-01-17,2025-01-14,2025-01-20,4.62,4.77,Random Walk,4.62,0.17999999999999972,4.44,4.8,0.0,0.0
Glencore,calibration,2025-01-17,2025-01-14,2025-01-20,4.62,4.77,ARIMA,4.621356062090408,0.18168769246874383,4.439668369621664,4.803043754559152,0.00029351993298870973,0.1
Glencore,calibration,2025-01-17,2025-01-14,2025-01-20,4.62,4.77,Paper-Style Causal VMD-ARIMA/LSTM,4.726731798788366,0.34315504852983647,4.38357675025853,5.069886847318203,0.023102120949862776,0.25
Glencore,calibration,2025-01-20,2025-01-14,2025-01-21,4.77,4.7,Random Walk,4.77,0.17999999999999972,4.59,4.949999999999999,0.0,0.0
Glencore,calibration,2025-01-20,2025-01-14,2025-01-21,4.77,4.7,ARIMA,4.769083160365411,0.18168769246874383,4.587395467896667,4.950770852834155,-0.00019220956699971952,0.1
Glencore,calibration,2025-01-20,2025-01-14,2025-01-21,4.77,4.7,Paper-Style Causal VMD-ARIMA/LSTM,4.910428540498557,0.34315504852983647,4.56727349196872,5.253583589028393,0.029439945597181768,0.25
Glencore,calibration,2025-01-21,2025-01-14,2025-01-22,4.7,4.65,Random Walk,4.7,0.17999999999999972,4.5200000000000005,4.88,0.0,0.0
Glencore,calibration,2025-01-21,2025-01-14,2025-01-22,4.7,4.65,ARIMA,4.689543317945269,0.18168769246874383,4.507855625476525,4.871231010414013,-0.002224825969091783,0.1
Glencore,calibration,2025-01-21,2025-01-14,2025-01-22,4.7,4.65,Paper-Style Causal VMD-ARIMA/LSTM,4.53024980897634,0.34315504852983647,4.187094760446503,4.873404857506176,-0.036117061919927765,0.25
Glencore,calibration,2025-01-22,2025-01-14,2025-01-23,4.65,4.61,Random Walk,4.65,0.17999999999999972,4.470000000000001,4.83,0.0,0.0
Glencore,calibration,2025-01-22,2025-01-14,2025-01-23,4.65,4.61,ARIMA,4.652808955155158,0.18168769246874383,4.471121262686414,4.834496647623902,0.0006040763774532377,0.1
Glencore,calibration,2025-01-22,2025-01-14,2025-01-23,4.65,4.61,Paper-Style Causal VMD-ARIMA/LSTM,4.680827643027115,0.34315504852983647,4.3376725944972785,5.023982691556951,0.006629600650992388,0.25
Glencore,calibration,2025-01-23,2025-01-14,2025-01-24,4.61,4.68,Random Walk,4.61,0.17999999999999972,4.430000000000001,4.79,0.0,0.0
Glencore,calibration,2025-01-23,2025-01-14,2025-01-24,4.61,4.68,ARIMA,4.611030399427644,0.18168769246874383,4.4293427069589,4.792718091896388,0.0002235139756277517,0.1
Glencore,calibration,2025-01-23,2025-01-14,2025-01-24,4.61,4.68,Paper-Style Causal VMD-ARIMA/LSTM,4.528912519238835,0.34315504852983647,4.185757470708999,4.872067567768672,-0.017589475219341698,0.25
Glencore,calibration,2025-01-24,2025-01-14,2025-01-27,4.68,4.52,Random Walk,4.68,0.17999999999999972,4.5,4.859999999999999,0.0,0.0
Glencore,calibration,2025-01-24,2025-01-14,2025-01-27,4.68,4.52,ARIMA,4.684416137070517,0.18168769246874383,4.5027284446017735,4.866103829539261,0.0009436190321618757,0.1
Glencore,calibration,2025-01-24,2025-01-14,2025-01-27,4.68,4.52,Paper-Style Causal VMD-ARIMA/LSTM,4.835147740397285,0.34315504852983647,4.491992691867448,5.178302788927121,0.03315122658061649,0.25
Glencore,calibration,2025-01-27,2025-01-14,2025-01-28,4.52,4.42,Random Walk,4.52,0.16000000000000014,4.359999999999999,4.68,0.0,0.0
Glencore,calibration,2025-01-27,2025-01-14,2025-01-28,4.52,4.42,ARIMA,4.511359566350487,0.16441613707051772,4.346943429279969,4.675775703421005,-0.0019116003649363945,0.1
Glencore,calibration,2025-01-27,2025-01-14,2025-01-28,4.52,4.42,Paper-Style Causal VMD-ARIMA/LSTM,4.2171647206763145,0.33956100315668447,3.87760371751963,4.556725723832999,-0.06699895560258519,0.25
Glencore,calibration,2025-01-28,2025-01-14,2025-01-29,4.42,4.3,Random Walk,4.42,0.16000000000000014,4.26,4.58,0.0,0.0
Glencore,calibration,2025-01-28,2025-01-14,2025-01-29,4.42,4.3,ARIMA,4.426764026104375,0.16441613707051772,4.262347889033857,4.591180163174893,0.0015303226480486648,0.1
Glencore,calibration,2025-01-28,2025-01-14,2025-01-29,4.42,4.3,Paper-Style Causal VMD-ARIMA/LSTM,4.466124321000915,0.33956100315668447,4.126563317844231,4.8056853241576,0.010435366742288565,0.25
Glencore,calibration,2025-01-29,2025-01-14,2025-01-30,4.3,4.38,Random Walk,4.3,0.16000000000000014,4.14,4.46,0.0,0.0
Glencore,calibration,2025-01-29,2025-01-14,2025-01-30,4.3,4.38,ARIMA,4.301583170669922,0.16441613707051772,4.137167033599404,4.465999307740439,0.0003681792255632239,0.1
Glencore,calibration,2025-01-29,2025-01-14,2025-01-30,4.3,4.38,Paper-Style Causal VMD-ARIMA/LSTM,4.1122419488577435,0.33956100315668447,3.772680945701059,4.451802952014428,-0.043664663056338676,0.25
Glencore,calibration,2025-01-30,2025-01-14,2025-01-31,4.38,4.34,Random Walk,4.38,0.16000000000000014,4.22,4.54,0.0,0.0
Glencore,calibration,2025-01-30,2025-01-14,2025-01-31,4.38,4.34,ARIMA,4.389475714061549,0.16441613707051772,4.225059576991031,4.553891851132066,0.00216340503688326,0.1
Glencore,calibration,2025-01-30,2025-01-14,2025-01-31,4.38,4.34,Paper-Style Causal VMD-ARIMA/LSTM,4.638333413636955,0.33956100315668447,4.298772410480271,4.97789441679364,0.058980231423962394,0.25
Glencore,calibration,2025-01-31,2025-01-14,2025-02-03,4.34,4.26,Random Walk,4.34,0.16000000000000014,4.18,4.5,0.0,0.0
Glencore,calibration,2025-01-31,2025-01-14,2025-02-03,4.34,4.26,ARIMA,4.334110608521029,0.16441613707051772,4.169694471450511,4.498526745591547,-0.0013570026449241542,0.1
Glencore,calibration,2025-01-31,2025-01-14,2025-02-03,4.34,4.26,Paper-Style Causal VMD-ARIMA/LSTM,4.178097726250039,0.33956100315668447,3.8385367230933545,4.517658729406723,-0.037304671370958734,0.25
Glencore,calibration,2025-02-03,2025-01-14,2025-02-04,4.26,4.35,Random Walk,4.26,0.16000000000000014,4.1,4.42,0.0,0.0
Glencore,calibration,2025-02-03,2025-01-14,2025-02-04,4.26,4.35,ARIMA,4.260701036085791,0.16441613707051772,4.096284899015274,4.425117173156309,0.00016456246145341052,0.1
Glencore,calibration,2025-02-03,2025-01-14,2025-02-04,4.26,4.35,Paper-Style Causal VMD-ARIMA/LSTM,4.296277541460774,0.33956100315668447,3.9567165383040894,4.635838544617458,0.008515854802998617,0.25
Glencore,calibration,2025-02-04,2025-01-14,2025-02-05,4.35,4.35,Random Walk,4.35,0.16000000000000014,4.1899999999999995,4.51,0.0,0.0
Glencore,calibration,2025-02-04,2025-01-14,2025-02-05,4.35,4.35,ARIMA,4.356783611392343,0.16441613707051772,4.192367474321825,4.521199748462861,0.001559450894791587,0.1
Glencore,calibration,2025-02-04,2025-01-14,2025-02-05,4.35,4.35,Paper-Style Causal VMD-ARIMA/LSTM,4.5003128563632595,0.33956100315668447,4.160751853206575,4.839873859519944,0.0345546796237379,0.25
Glencore,calibration,2025-02-05,2025-01-14,2025-02-06,4.35,4.41,Random Walk,4.35,0.16000000000000014,4.1899999999999995,4.51,0.0,0.0
Glencore,calibration,2025-02-05,2025-01-14,2025-02-06,4.35,4.41,ARIMA,4.344711824813376,0.16441613707051772,4.180295687742858,4.509127961883894,-0.0012156724566950831,0.1
Glencore,calibration,2025-02-05,2025-01-14,2025-02-06,4.35,4.41,Paper-Style Causal VMD-ARIMA/LSTM,4.335288724429361,0.33956100315668447,3.9957277212726767,4.674849727586046,-0.003381902430031828,0.25
Glencore,calibration,2025-02-06,2025-01-14,2025-02-07,4.41,4.45,Random Walk,4.41,0.16000000000000014,4.25,4.57,0.0,0.0
Glencore,calibration,2025-02-06,2025-01-14,2025-02-07,4.41,4.45,ARIMA,4.412255718565008,0.16441613707051772,4.247839581494491,4.576671855635526,0.0005115008083919002,0.1
Glencore,calibration,2025-02-06,2025-01-14,2025-02-07,4.41,4.45,Paper-Style Causal VMD-ARIMA/LSTM,4.57840582179278,0.33956100315668447,4.238844818636095,4.917966824949464,0.03818726117750102,0.25
Glencore,calibration,2025-02-07,2025-01-14,2025-02-10,4.45,4.44,Random Walk,4.45,0.16000000000000014,4.29,4.61,0.0,0.0
Glencore,calibration,2025-02-07,2025-01-14,2025-02-10,4.45,4.44,ARIMA,4.447356033507419,0.16441613707051772,4.282939896436901,4.611772170577937,-0.0005941497736137144,0.1
Glencore,calibration,2025-02-07,2025-01-14,2025-02-10,4.45,4.44,Paper-Style Causal VMD-ARIMA/LSTM,4.490314732230961,0.33956100315668447,4.150753729074276,4.829875735387645,0.009059490388979935,0.25
Glencore,calibration,2025-02-10,2025-01-14,2025-02-11,4.44,4.35,Random Walk,4.44,0.15999999999999925,4.280000000000001,4.6,0.0,0.0
Glencore,calibration,2025-02-10,2025-01-14,2025-02-11,4.44,4.35,ARIMA,4.437636346944612,0.15400148188005947,4.283634865064553,4.5916378288246715,-0.0005323542917541274,0.1
Glencore,calibration,2025-02-10,2025-01-14,2025-02-11,4.44,4.35,Paper-Style Causal VMD-ARIMA/LSTM,4.491531501678382,0.3151477403972853,4.176383761281096,4.806679242075667,0.011606194071707493,0.25
Glencore,calibration,2025-02-11,2025-02-11,2025-02-12,4.35,4.24,Random Walk,4.35,0.15999999999999925,4.19,4.509999999999999,0.0,0.0
Glencore,calibration,2025-02-11,2025-02-11,2025-02-12,4.35,4.24,ARIMA,4.347891690499276,0.15400148188005947,4.193890208619217,4.501893172379336,-0.00048466885074103296,0.1
Glencore,calibration,2025-02-11,2025-02-11,2025-02-12,4.35,4.24,Paper-Style Causal VMD-ARIMA/LSTM,4.402121162463478,0.3151477403972853,4.086973422066193,4.717268902860764,0.011981876428385921,0.25
Glencore,calibration,2025-02-12,2025-02-11,2025-02-13,4.24,4.34,Random Walk,4.24,0.15999999999999925,4.080000000000001,4.3999999999999995,0.0,0.0
Glencore,calibration,2025-02-12,2025-02-11,2025-02-13,4.24,4.34,ARIMA,4.241863518599087,0.15400148188005947,4.087862036719027,4.395865000479146,0.00043950910355813937,0.1
Glencore,calibration,2025-02-12,2025-02-11,2025-02-13,4.24,4.34,Paper-Style Causal VMD-ARIMA/LSTM,4.117488724033931,0.3151477403972853,3.802340983636646,4.432636464431217,-0.028894168859921913,0.25
Glencore,calibration,2025-02-13,2025-02-11,2025-02-14,4.34,4.45,Random Walk,4.34,0.15999999999999925,4.180000000000001,4.499999999999999,0.0,0.0
Glencore,calibration,2025-02-13,2025-02-11,2025-02-14,4.34,4.45,ARIMA,4.34895387467875,0.15400148188005947,4.19495239279869,4.502955356558809,0.0020631047646889086,0.1
Glencore,calibration,2025-02-13,2025-02-11,2025-02-14,4.34,4.45,Paper-Style Causal VMD-ARIMA/LSTM,4.561031498646118,0.3151477403972853,4.245883758248833,4.876179239043403,0.0509289167387369,0.25
Glencore,calibration,2025-02-14,2025-02-11,2025-02-17,4.45,4.42,Random Walk,4.45,0.15999999999999925,4.290000000000001,4.609999999999999,0.0,0.0
Glencore,calibration,2025-02-14,2025-02-11,2025-02-17,4.45,4.42,ARIMA,4.447343600664245,0.15400148188005947,4.293342118784185,4.601345082544304,-0.000596943670956307,0.1
Glencore,calibration,2025-02-14,2025-02-11,2025-02-17,4.45,4.42,Paper-Style Causal VMD-ARIMA/LSTM,4.472187440560342,0.3151477403972853,4.157039700163057,4.787335180957627,0.0049859416989531955,0.25
Glencore,calibration,2025-02-17,2025-02-11,2025-02-18,4.42,4.46,Random Walk,4.42,0.15999999999999925,4.260000000000001,4.579999999999999,0.0,0.0
Glencore,calibration,2025-02-17,2025-02-11,2025-02-18,4.42,4.46,ARIMA,4.413476113197479,0.15400148188005947,4.25947463131742,4.567477595077539,-0.001475992489258101,0.1
Glencore,calibration,2025-02-17,2025-02-11,2025-02-18,4.42,4.46,Paper-Style Causal VMD-ARIMA/LSTM,4.3600992729368375,0.3151477403972853,4.044951532539552,4.675247013334123,-0.013552200693023169,0.25
Glencore,calibration,2025-02-18,2025-02-11,2025-02-19,4.46,4.13,Random Walk,4.46,0.15999999999999925,4.300000000000001,4.619999999999999,0.0,0.0
Glencore,calibration,2025-02-18,2025-02-11,2025-02-19,4.46,4.13,ARIMA,4.462893620652769,0.15400148188005947,4.30889213877271,4.616895102532829,0.000648793868333954,0.1
Glencore,calibration,2025-02-18,2025-02-11,2025-02-19,4.46,4.13,Paper-Style Causal VMD-ARIMA/LSTM,4.512463688957286,0.3151477403972853,4.197315948560001,4.8276114293545715,0.011763158959032793,0.25
Glencore,calibration,2025-02-19,2025-02-11,2025-02-20,4.13,4.12,Random Walk,4.13,0.16000000000000014,3.9699999999999998,4.29,0.0,0.0
Glencore,calibration,2025-02-19,2025-02-11,2025-02-20,4.13,4.12,ARIMA,4.117759746852321,0.16441613707051772,3.953343609781803,4.2821758839228385,-0.0029637416822467485,0.1
Glencore,calibration,2025-02-19,2025-02-11,2025-02-20,4.13,4.12,Paper-Style Causal VMD-ARIMA/LSTM,3.5731485532526923,0.33956100315668447,3.233587550096008,3.912709556409377,-0.1348308587765878,0.25
Glencore,calibration,2025-02-20,2025-02-11,2025-02-21,4.12,4.09,Random Walk,4.12,0.16000000000000014,3.96,4.28,0.0,0.0
Glencore,calibration,2025-02-20,2025-02-11,2025-02-21,4.12,4.09,ARIMA,4.1389596749225275,0.16441613707051772,3.9745435378520098,4.303375811993045,0.004601862845273633,0.1
Glencore,calibration,2025-02-20,2025-02-11,2025-02-21,4.12,4.09,Paper-Style Causal VMD-ARIMA/LSTM,4.338125881639185,0.34315504852983647,3.994970833109349,4.681280930169022,0.05294317515514207,0.25
Glencore,calibration,2025-02-21,2025-02-11,2025-02-24,4.09,4.01,Random Walk,4.09,0.16000000000000014,3.9299999999999997,4.25,0.0,0.0
Glencore,calibration,2025-02-21,2025-02-11,2025-02-24,4.09,4.01,ARIMA,4.088461007641106,0.16441613707051772,3.9240448705705884,4.252877144711624,-0.0003762817503407738,0.1
Glencore,calibration,2025-02-21,2025-02-11,2025-02-24,4.09,4.01,Paper-Style Causal VMD-ARIMA/LSTM,3.837558634633971,0.34315504852983647,3.4944035861041347,4.180713683163807,-0.06172160522396789,0.25
Glencore,calibration,2025-02-24,2025-02-11,2025-02-25,4.01,4.0,Random Walk,4.01,0.15999999999999925,3.8500000000000005,4.169999999999999,0.0,0.0
Glencore,calibration,2025-02-24,2025-02-11,2025-02-25,4.01,4.0,ARIMA,4.0105163993714825,0.15400148188005947,3.856514917491423,4.164517881251542,0.00012877789812537014,0.1
Glencore,calibration,2025-02-24,2025-02-11,2025-02-25,4.01,4.0,Paper-Style Causal VMD-ARIMA/LSTM,3.9852430909569008,0.33956100315668447,3.6456820878002163,4.324804094113585,-0.0061737927788276855,0.25
Glencore,calibration,2025-02-25,2025-02-11,2025-02-26,4.0,4.08,Random Walk,4.0,0.15999999999999925,3.8400000000000007,4.159999999999999,0.0,0.0
Glencore,calibration,2025-02-25,2025-02-11,2025-02-26,4.0,4.08,ARIMA,4.004150195983774,0.15400148188005947,3.8501487141037147,4.158151677863834,0.001037548995943549,0.1
Glencore,calibration,2025-02-25,2025-02-11,2025-02-26,4.0,4.08,Paper-Style Causal VMD-ARIMA/LSTM,3.914994939152438,0.33956100315668447,3.5754339359957537,4.254555942309123,-0.02125126521189047,0.25
Glencore,calibration,2025-02-26,2025-02-11,2025-02-27,4.08,3.99,Random Walk,4.08,0.15999999999999925,3.920000000000001,4.239999999999999,0.0,0.0
Glencore,calibration,2025-02-26,2025-02-11,2025-02-27,4.08,3.99,ARIMA,4.08278416974382,0.15400148188005947,3.9287826878637606,4.2367856516238795,0.0006823945450539237,0.1
Glencore,calibration,2025-02-26,2025-02-11,2025-02-27,4.08,3.99,Paper-Style Causal VMD-ARIMA/LSTM,4.171109312682632,0.33956100315668447,3.8315483095259477,4.510670315839317,0.022330713892801987,0.25
Glencore,calibration,2025-02-27,2025-02-11,2025-02-28,3.99,4.01,Random Walk,3.99,0.15999999999999925,3.830000000000001,4.1499999999999995,0.0,0.0
Glencore,calibration,2025-02-27,2025-02-11,2025-02-28,3.99,4.01,ARIMA,3.9830191688278,0.15400148188005947,3.8290176869477404,4.137020650707859,-0.0017495817474186429,0.1
Glencore,calibration,2025-02-27,2025-02-11,2025-02-28,3.99,4.01,Paper-Style Causal VMD-ARIMA/LSTM,3.733273597223657,0.33956100315668447,3.3937125940669723,4.072834600380341,-0.06434245683617629,0.25
Glencore,calibration,2025-02-28,2025-02-11,2025-03-03,4.01,4.11,Random Walk,4.01,0.15999999999999925,3.8500000000000005,4.169999999999999,0.0,0.0
Glencore,calibration,2025-02-28,2025-02-11,2025-03-03,4.01,4.11,ARIMA,4.016044476347491,0.15400148188005947,3.8620429944674317,4.170045958227551,0.0015073507100976035,0.1
Glencore,calibration,2025-02-28,2025-02-11,2025-03-03,4.01,4.11,Paper-Style Causal VMD-ARIMA/LSTM,4.102528094407234,0.33956100315668447,3.76296709125055,4.442089097563919,0.023074337757415124,0.25
Glencore,calibration,2025-03-03,2025-02-11,2025-03-04,4.11,4.0,Random Walk,4.11,0.15999999999999925,3.950000000000001,4.27,0.0,0.0
Glencore,calibration,2025-03-03,2025-02-11,2025-03-04,4.11,4.0,ARIMA,4.111177932564845,0.15400148188005947,3.957176450684786,4.265179414444905,0.0002866015972859143,0.1
Glencore,calibration,2025-03-03,2025-02-11,2025-03-04,4.11,4.0,Paper-Style Causal VMD-ARIMA/LSTM,4.112189739164398,0.33956100315668447,3.7726287360077135,4.4517507423210825,0.000532783251678269,0.25
Glencore,calibration,2025-03-04,2025-02-11,2025-03-05,4.0,4.14,Random Walk,4.0,0.15999999999999925,3.8400000000000007,4.159999999999999,0.0,0.0
Glencore,calibration,2025-03-04,2025-02-11,2025-03-05,4.0,4.14,ARIMA,3.991461071077037,0.15400148188005947,3.8374595891969774,4.145462552957096,-0.002134732230740788,0.1
Glencore,calibration,2025-03-04,2025-02-11,2025-03-05,4.0,4.14,Paper-Style Causal VMD-ARIMA/LSTM,3.7693646074809313,0.33956100315668447,3.429803604324247,4.108925610637616,-0.05765884812976718,0.25
Glencore,calibration,2025-03-05,2025-02-11,2025-03-06,4.14,4.22,Random Walk,4.14,0.15999999999999925,3.9800000000000004,4.299999999999999,0.0,0.0
Glencore,calibration,2025-03-05,2025-02-11,2025-03-06,4.14,4.22,ARIMA,4.150593842265905,0.15400148188005947,3.9965923603858453,4.304595324145964,0.0025588990980447094,0.1
Glencore,calibration,2025-03-05,2025-02-11,2025-03-06,4.14,4.22,Paper-Style Causal VMD-ARIMA/LSTM,4.379383269035342,0.34315504852983647,4.036228220505506,4.722538317565179,0.05782204566071077,0.25
Glencore,calibration,2025-03-06,2025-02-11,2025-03-07,4.22,4.12,Random Walk,4.22,0.15999999999999925,4.0600000000000005,4.379999999999999,0.0,0.0
Glencore,calibration,2025-03-06,2025-02-11,2025-03-07,4.22,4.12,ARIMA,4.213570360770217,0.15400148188005947,4.059568878890158,4.3675718426502765,-0.0015236111918916304,0.1
Glencore,calibration,2025-03-06,2025-02-11,2025-03-07,4.22,4.12,Paper-Style Causal VMD-ARIMA/LSTM,4.114940104777083,0.34315504852983647,3.7717850562472464,4.458095153306919,-0.024895709768463725,0.25
Glencore,calibration,2025-03-07,2025-02-11,2025-03-10,4.12,4.06,Random Walk,4.12,0.15999999999999925,3.960000000000001,4.279999999999999,0.0,0.0
Glencore,calibration,2025-03-07,2025-02-11,2025-03-10,4.12,4.06,ARIMA,4.113362239647204,0.15400148188005947,3.9593607577671444,4.267363721527263,-0.001611106881746671,0.1
Glencore,calibration,2025-03-07,2025-02-11,2025-03-10,4.12,4.06,Paper-Style Causal VMD-ARIMA/LSTM,3.9652831981226466,0.34315504852983647,3.62212814959281,4.308438246652483,-0.03755262181489162,0.25
Glencore,calibration,2025-03-10,2025-02-11,2025-03-11,4.06,4.06,Random Walk,4.06,0.14999999999999947,3.91,4.209999999999999,0.0,0.0
Glencore,calibration,2025-03-10,2025-02-11,2025-03-11,4.06,4.06,ARIMA,4.063772271724987,0.14864393790959163,3.915128333815395,4.212416209634578,0.0009291309667455824,0.1
Glencore,calibration,2025-03-10,2025-02-11,2025-03-11,4.06,4.06,Paper-Style Causal VMD-ARIMA/LSTM,3.957884947948832,0.33956100315668447,3.6183239447921474,4.297445951105516,-0.025151490652996992,0.25
Glencore,calibration,2025-03-11,2025-03-11,2025-03-12,4.06,4.05,Random Walk,4.06,0.14999999999999947,3.91,4.209999999999999,0.0,0.0
Glencore,calibration,2025-03-11,2025-03-11,2025-03-12,4.06,4.05,ARIMA,4.0629540551117005,0.14864393790959163,3.914310117202109,4.211597993021292,0.0007275997812071138,0.1
Glencore,calibration,2025-03-11,2025-03-11,2025-03-12,4.06,4.05,Paper-Style Causal VMD-ARIMA/LSTM,4.125775963872117,0.33956100315668447,3.7862149607154327,4.465336967028802,0.016200976323181675,0.25
Glencore,calibration,2025-03-12,2025-03-11,2025-03-13,4.05,4.05,Random Walk,4.05,0.14999999999999947,3.9000000000000004,4.199999999999999,0.0,0.0
Glencore,calibration,2025-03-12,2025-03-11,2025-03-13,4.05,4.05,ARIMA,4.049858589391602,0.14864393790959163,3.90121465148201,4.198502527301193,-3.491619960447362e-05,0.1
Glencore,calibration,2025-03-12,2025-03-11,2025-03-13,4.05,4.05,Paper-Style Causal VMD-ARIMA/LSTM,4.079257185739953,0.33956100315668447,3.739696182583269,4.418818188896638,0.007223996479000866,0.25
Glencore,calibration,2025-03-13,2025-03-11,2025-03-14,4.05,4.15,Random Walk,4.05,0.14999999999999947,3.9000000000000004,4.199999999999999,0.0,0.0
Glencore,calibration,2025-03-13,2025-03-11,2025-03-14,4.05,4.15,ARIMA,4.050746832216198,0.14864393790959163,3.9021028943066067,4.19939077012579,0.00018440301634531708,0.1
Glencore,calibration,2025-03-13,2025-03-11,2025-03-14,4.05,4.15,Paper-Style Causal VMD-ARIMA/LSTM,4.149364882603082,0.33956100315668447,3.809803879446397,4.488925885759766,0.02453453891434117,0.25
Glencore,calibration,2025-03-14,2025-03-11,2025-03-17,4.15,4.14,Random Walk,4.15,0.14999999999999947,4.000000000000001,4.3,0.0,0.0
Glencore,calibration,2025-03-14,2025-03-11,2025-03-17,4.15,4.14,ARIMA,4.152772291292742,0.14864393790959163,4.00412835338315,4.301416229202333,0.0006680219982509055,0.1
Glencore,calibration,2025-03-14,2025-03-11,2025-03-17,4.15,4.14,Paper-Style Causal VMD-ARIMA/LSTM,4.398429150263673,0.33956100315668447,4.058868147106988,4.737990153420357,0.05986244584666804,0.25
Glencore,calibration,2025-03-17,2025-03-11,2025-03-18,4.14,4.15,Random Walk,4.14,0.14999999999999947,3.99,4.289999999999999,0.0,0.0
Glencore,calibration,2025-03-17,2025-03-11,2025-03-18,4.14,4.15,ARIMA,4.1339503765769,0.14864393790959163,3.9853064386673083,4.2825943144864915,-0.0014612616964009134,0.1
Glencore,calibration,2025-03-17,2025-03-11,2025-03-18,4.14,4.15,Paper-Style Causal VMD-ARIMA/LSTM,4.181047713134452,0.33956100315668447,3.841486709977768,4.520608716291137,0.009914906554215619,0.25
Glencore,calibration,2025-03-18,2025-03-11,2025-03-19,4.15,4.1,Random Walk,4.15,0.14999999999999947,4.000000000000001,4.3,0.0,0.0
Glencore,calibration,2025-03-18,2025-03-11,2025-03-19,4.15,4.1,ARIMA,4.1511820489282645,0.14864393790959163,4.002538111018673,4.299825986837856,0.000284831067051596,0.1
Glencore,calibration,2025-03-18,2025-03-11,2025-03-19,4.15,4.1,Paper-Style Causal VMD-ARIMA/LSTM,4.350623324241838,0.33956100315668447,4.011062321085154,4.690184327398523,0.04834296969682844,0.25
Glencore,calibration,2025-03-19,2025-03-11,2025-03-20,4.1,4.02,Random Walk,4.1,0.14999999999999947,3.95,4.249999999999999,0.0,0.0
Glencore,calibration,2025-03-19,2025-03-11,2025-03-20,4.1,4.02,ARIMA,4.097645834935596,0.14864393790959163,3.9490018970260046,4.246289772845188,-0.0005741866010740113,0.1
Glencore,calibration,2025-03-19,2025-03-11,2025-03-20,4.1,4.02,Paper-Style Causal VMD-ARIMA/LSTM,4.123083656444946,0.33956100315668447,3.7835226532882613,4.46264465960163,0.00563016010852345,0.25
Glencore,calibration,2025-03-20,2025-03-11,2025-03-21,4.02,3.87,Random Walk,4.02,0.14999999999999947,3.87,4.169999999999999,0.0,0.0
Glencore,calibration,2025-03-20,2025-03-11,2025-03-21,4.02,3.87,ARIMA,4.020760006062147,0.14864393790959163,3.8721160681525557,4.169403943971739,0.0001890562343651161,0.1
Glencore,calibration,2025-03-20,2025-03-11,2025-03-21,4.02,3.87,Paper-Style Causal VMD-ARIMA/LSTM,4.114151710070934,0.33956100315668447,3.7745907069142497,4.453712713227619,0.02342082340073,0.25
Glencore,calibration,2025-03-21,2025-03-11,2025-03-24,3.87,3.91,Random Walk,3.87,0.14999999999999947,3.7200000000000006,4.02,0.0,0.0
Glencore,calibration,2025-03-21,2025-03-11,2025-03-24,3.87,3.91,ARIMA,3.8702294505964514,0.15076000606214723,3.719469444534304,4.020989456658599,5.928955980653673e-05,0.1
Glencore,calibration,2025-03-21,2025-03-11,2025-03-24,3.87,3.91,Paper-Style Causal VMD-ARIMA/LSTM,3.8201017595443787,0.33956100315668447,3.4805407563876942,4.159662762701063,-0.012893602184915092,0.25
Glencore,calibration,2025-03-24,2025-03-11,2025-03-25,3.91,3.94,Random Walk,3.91,0.14999999999999947,3.7600000000000007,4.06,0.0,0.0
Glencore,calibration,2025-03-24,2025-03-11,2025-03-25,3.91,3.94,ARIMA,3.919759672923586,0.14864393790959163,3.7711157350139946,4.068403610833178,0.002496080031607682,0.1
Glencore,calibration,2025-03-24,2025-03-11,2025-03-25,3.91,3.94,Paper-Style Causal VMD-ARIMA/LSTM,4.221463419239014,0.3151477403972853,3.906315678841729,4.5366111596362995,0.07965816348823887,0.25
Glencore,test,2025-03-25,2025-03-11,2025-03-26,3.94,3.92,Random Walk,3.94,0.14999999999999947,3.7900000000000005,4.09,0.0,0.0
Glencore,test,2025-03-25,2025-03-11,2025-03-26,3.94,3.92,ARIMA,3.9382862914357926,0.14864393790959163,3.789642353526201,4.086930229345384,-0.0004349514122353765,0.1
Glencore,test,2025-03-25,2025-03-11,2025-03-26,3.94,3.92,Paper-Style Causal VMD-ARIMA/LSTM,4.041425941820439,0.3151477403972853,3.7262782014231535,4.356573682217724,0.02574262482752255,0.25
Glencore,test,2025-03-26,2025-03-11,2025-03-27,3.92,3.85,Random Walk,3.92,0.14999999999999947,3.7700000000000005,4.069999999999999,0.0,0.0
Glencore,test,2025-03-26,2025-03-11,2025-03-27,3.92,3.85,ARIMA,3.9183270284366474,0.14864393790959163,3.7696830905270557,4.066970966346239,-0.00042677846003891695,0.1
